MeastID,Ply,Course,U-Roller,U-Sensor,U-TowChangeProgramed,TowPresentBitmap,GapPresentBitmap,ProfileID,Notes,X,Y,Z,C,n1,n2,n3,j1,j2,j3,j4,j5,j6
446,3,26,25.644896,24.206,24.185,261888,261632,284101,,6.431,-21.997,100.162,0,1,0,0,0,0,0,0,0,0
447,3,26,25.708408,24.269,24.185,261888,261632,284102,,6.431,-21.997,100.099,0,1,0,0,0,0,0,0,0,0
448,3,26,25.771896,24.333,24.31,524032,523776,284103,,6.431,-21.997,100.034,0,1,0,0,0,0,0,0,0,0
449,3,26,25.8356,24.397,24.31,524032,523776,284104,,6.431,-21.997,99.97,0,1,0,0,0,0,0,0,0,0
450,3,26,25.8992,24.46,24.435,1048320,1048064,284105,,6.431,-21.997,99.907,0,1,0,0,0,0,0,0,0,0
451,3,26,25.962672,24.524,24.435,1048320,1048064,284106,,6.431,-21.997,99.844,0,1,0,0,0,0,0,0,0,0
452,3,26,26.026256,24.587,24.56,2096896,2096640,284107,,6.431,-21.997,99.778,0,1,0,0,0,0,0,0,0,0
453,3,26,26.089752,24.651,24.56,2096896,2096640,284108,,6.431,-21.997,99.717,0,1,0,0,0,0,0,0,0,0
454,3,26,26.153216,24.714,24.685,4194048,4193792,284109,,6.431,-21.997,99.654,0,1,0,0,0,0,0,0,0,0
455,3,26,26.217456,24.778,24.685,4194048,4193792,284110,,6.431,-21.998,99.589,0,1,0,0,0,0,0,0,0,0
456,3,26,26.28124,24.842,24.81,8388352,8388096,284111,,6.431,-21.998,99.526,0,1,0,0,0,0,0,0,0,0
457,3,26,26.34476,24.907,24.81,8388352,8388096,284112,,6.431,-21.998,99.46,0,1,0,0,0,0,0,0,0,0
458,3,26,26.408256,24.969,24.936,16776960,16776704,284113,,6.431,-21.998,99.399,0,1,0,0,0,0,0,0,0,0
459,3,26,26.4718,25.033,24.936,16776960,16776704,284114,,6.431,-21.998,99.335,0,1,0,0,0,0,0,0,0,0
460,3,26,26.53532,25.096,24.936,16776960,16776704,284115,,6.431,-21.998,99.272,0,1,0,0,0,0,0,0,0,0
461,3,26,26.598904,25.16,24.936,16776960,16776704,284116,,6.431,-21.998,99.208,0,1,0,0,0,0,0,0,0,0
462,3,26,26.66256,25.224,24.936,16776960,16776704,284117,,6.431,-21.998,99.144,0,1,0,0,0,0,0,0,0,0
463,3,26,26.726096,25.287,24.936,16776960,16776704,284118,,6.431,-21.998,99.081,0,1,0,0,0,0,0,0,0,0
464,3,26,26.789696,25.351,24.936,16776960,16776704,284119,,6.431,-21.998,99.017,0,1,0,0,0,0,0,0,0,0
465,3,26,26.853144,25.415,24.936,16776960,16776704,284120,,6.431,-21.998,98.953,0,1,0,0,0,0,0,0,0,0
466,3,26,26.917192,25.479,24.936,16776960,16776704,284121,,6.431,-21.999,98.889,0,1,0,0,0,0,0,0,0,0
467,3,26,26.981064,25.543,24.936,16776960,16776704,284122,,6.431,-21.999,98.825,0,1,0,0,0,0,0,0,0,0
468,3,26,27.044568,25.607,24.936,16776960,16776704,284123,,6.431,-21.999,98.761,0,1,0,0,0,0,0,0,0,0
469,3,26,27.108112,25.67,24.936,16776960,16776704,284124,,6.431,-21.999,98.698,0,1,0,0,0,0,0,0,0,0
470,3,26,27.171624,25.734,24.936,16776960,16776704,284125,,6.431,-21.999,98.634,0,1,0,0,0,0,0,0,0,0
471,3,26,27.235144,25.797,24.936,16776960,16776704,284126,,6.431,-21.999,98.571,0,1,0,0,0,0,0,0,0,0
472,3,26,27.2988,25.861,24.936,16776960,16776704,284127,,6.431,-21.999,98.507,0,1,0,0,0,0,0,0,0,0
473,3,26,27.362384,25.924,24.936,16776960,16776704,284128,,6.431,-21.999,98.444,0,1,0,0,0,0,0,0,0,0
474,3,26,27.425904,25.988,24.936,16776960,16776704,284129,,6.431,-21.999,98.38,0,1,0,0,0,0,0,0,0,0
475,3,26,27.48996,26.052,24.936,16776960,16776704,284130,,6.431,-21.999,98.316,0,1,0,0,0,0,0,0,0,0
476,3,26,27.553544,26.116,24.936,16776960,16776704,284131,,6.431,-21.999,98.252,0,1,0,0,0,0,0,0,0,0
477,3,26,27.616904,26.179,24.936,16776960,16776704,284132,,6.431,-21.999,98.189,0,1,0,0,0,0,0,0,0,0
478,3,26,27.680464,26.242,24.936,16776960,16776704,284133,,6.431,-21.999,98.126,0,1,0,0,0,0,0,0,0,0
479,3,26,27.744544,26.307,24.936,16776960,16776704,284134,,6.431,-22,98.061,0,1,0,0,0,0,0,0,0,0
480,3,26,27.807992,26.37,24.936,16776960,16776704,284135,,6.431,-22,97.998,0,1,0,0,0,0,0,0,0,0
481,3,26,27.871352,26.433,24.936,16776960,16776704,284136,,6.431,-22,97.935,0,1,0,0,0,0,0,0,0,0
482,3,26,27.935072,26.497,24.936,16776960,16776704,284137,,6.431,-22,97.871,0,1,0,0,0,0,0,0,0,0
483,3,26,27.999064,26.561,24.936,16776960,16776704,284138,,6.431,-22,97.807,0,1,0,0,0,0,0,0,0,0
484,3,26,28.062352,26.624,24.936,16776960,16776704,284139,,6.431,-22,97.744,0,1,0,0,0,0,0,0,0,0
485,3,26,28.126408,26.688,24.936,16776960,16776704,284140,,6.431,-22,97.68,0,1,0,0,0,0,0,0,0,0
486,3,26,28.190104,26.752,24.936,16776960,16776704,284141,,6.431,-22,97.616,0,1,0,0,0,0,0,0,0,0
487,3,26,28.253496,26.815,24.936,16776960,16776704,284142,,6.431,-22,97.552,0,1,0,0,0,0,0,0,0,0
488,3,26,28.316888,26.879,24.936,16776960,16776704,284143,,6.431,-22,97.488,0,1,0,0,0,0,0,0,0,0
489,3,26,28.380328,26.942,24.936,16776960,16776704,284144,,6.431,-22,97.425,0,1,0,0,0,0,0,0,0,0
490,3,26,28.444224,27.006,24.936,16776960,16776704,284145,,6.431,-22.001,97.361,0,1,0,0,0,0,0,0,0,0
491,3,26,28.507864,27.069,24.936,16776960,16776704,284146,,6.431,-22.001,97.298,0,1,0,0,0,0,0,0,0,0
492,3,26,28.571328,27.132,24.936,16776960,16776704,284147,,6.431,-22.001,97.235,0,1,0,0,0,0,0,0,0,0
493,3,26,28.63472,27.197,24.936,16776960,16776704,284148,,6.431,-22.001,97.17,0,1,0,0,0,0,0,0,0,0
494,3,26,28.6988,27.261,24.936,16776960,16776704,284149,,6.431,-22.001,97.107,0,1,0,0,0,0,0,0,0,0
495,3,26,28.762408,27.324,24.936,16776960,16776704,284150,,6.431,-22.001,97.044,0,1,0,0,0,0,0,0,0,0
496,3,26,28.82616,27.388,24.936,16776960,16776704,284151,,6.431,-22.001,96.98,0,1,0,0,0,0,0,0,0,0
497,3,26,28.890032,27.452,24.936,16776960,16776704,284152,,6.431,-22.001,96.916,0,1,0,0,0,0,0,0,0,0
498,3,26,28.953496,27.515,24.936,16776960,16776704,284153,,6.431,-22.001,96.853,0,1,0,0,0,0,0,0,0,0
499,3,26,29.016856,27.579,24.936,16776960,16776704,284154,,6.431,-22.001,96.789,0,1,0,0,0,0,0,0,0,0
500,3,26,29.080216,27.642,24.936,16776960,16776704,284155,,6.431,-22.001,96.726,0,1,0,0,0,0,0,0,0,0
501,3,26,29.143936,27.706,24.936,16776960,16776704,284156,,6.431,-22.001,96.662,0,1,0,0,0,0,0,0,0,0
502,3,26,29.207944,27.77,24.936,16776960,16776704,284157,,6.431,-22.001,96.598,0,1,0,0,0,0,0,0,0,0
503,3,26,29.271304,27.833,24.936,16776960,16776704,284158,,6.431,-22.001,96.535,0,1,0,0,0,0,0,0,0,0
504,3,26,29.335296,27.897,24.936,16776960,16776704,284159,,6.431,-22.002,96.471,0,1,0,0,0,0,0,0,0,0
505,3,26,29.398928,27.961,24.936,16776960,16776704,284160,,6.431,-22.002,96.407,0,1,0,0,0,0,0,0,0,0
506,3,26,29.462288,28.024,24.936,16776960,16776704,284161,,6.431,-22.002,96.344,0,1,0,0,0,0,0,0,0,0
507,3,26,29.5258,28.087,24.936,16776960,16776704,284162,,6.431,-22.002,96.281,0,1,0,0,0,0,0,0,0,0
508,3,26,29.589984,28.152,28.121,16776704,16776192,284163,,6.431,-22.002,96.216,0,1,0,0,0,0,0,0,0,0
509,3,26,29.653368,28.214,28.121,16776704,16776192,284164,,6.431,-22.002,96.154,0,1,0,0,0,0,0,0,0,0
510,3,26,29.716736,28.278,28.121,16776704,16776192,284165,,6.431,-22.002,96.09,0,1,0,0,0,0,0,0,0,0
511,3,26,29.780416,28.341,28.121,16776704,16776192,284166,,6.431,-22.002,96.027,0,1,0,0,0,0,0,0,0,0
512,3,26,29.844456,28.405,28.371,16776192,16775168,284167,,6.431,-22.002,95.963,0,1,0,0,0,0,0,0,0,0
513,3,26,29.907816,28.469,28.371,16776192,16775168,284168,,6.431,-22.002,95.9,0,1,0,0,0,0,0,0,0,0
514,3,26,29.971176,28.532,28.371,16776192,16775168,284169,,6.431,-22.002,95.837,0,1,0,0,0,0,0,0,0,0
515,3,26,30.03512,28.596,28.371,16776192,16775168,284170,,6.431,-22.002,95.772,0,1,0,0,0,0,0,0,0,0
516,3,26,30.098864,28.66,28.621,16775168,16773120,284171,,6.431,-22.002,95.706,0,1,0,0,0,0,0,0,0,0
517,3,26,30.16216,28.723,28.621,16775168,16773120,284172,,6.431,-22.002,95.643,0,1,0,0,0,0,0,0,0,0
518,3,26,30.225624,28.787,28.621,16775168,16773120,284173,,6.43,-22.003,95.58,0,1,0,0,0,0,0,0,0,0
519,3,26,30.28956,28.851,28.621,16775168,16773120,284174,,6.43,-22.003,95.517,0,1,0,0,0,0,0,0,0,0
520,3,26,30.353096,28.915,28.871,16773120,16769024,284175,,6.43,-22.003,95.453,0,1,0,0,0,0,0,0,0,0
521,3,26,30.416624,28.978,28.871,16773120,16769024,284176,,6.43,-22.003,95.39,0,1,0,0,0,0,0,0,0,0
522,3,26,30.48056,29.042,28.871,16773120,16769024,284177,,6.43,-22.003,95.326,0,1,0,0,0,0,0,0,0,0
523,3,26,30.54384,29.105,28.871,16773120,16769024,284178,,6.43,-22.003,95.263,0,1,0,0,0,0,0,0,0,0
524,3,26,30.60768,29.169,29.121,16769024,16760832,284179,,6.43,-22.003,95.199,0,1,0,0,0,0,0,0,0,0
525,3,26,30.671256,29.232,29.121,16769024,16760832,284180,,6.43,-22.003,95.136,0,1,0,0,0,0,0,0,0,0
526,3,26,30.734744,29.296,29.121,16769024,16760832,284181,,6.43,-22.003,95.072,0,1,0,0,0,0,0,0,0,0
527,3,26,30.798656,29.36,29.121,16769024,16760832,284182,,6.43,-22.003,95.008,0,1,0,0,0,0,0,0,0,0
528,3,26,30.86196,29.424,29.371,16760832,16744448,284183,,6.43,-22.002,94.944,0,1,0,0,0,0,0,0,0,0
529,3,26,30.92584,29.488,29.371,16760832,16744448,284184,,6.43,-22.002,94.88,0,1,0,0,0,0,0,0,0,0
530,3,26,30.989368,29.551,29.371,16760832,16744448,284185,,6.43,-22.003,94.817,0,1,0,0,0,0,0,0,0,0
531,3,26,31.052808,29.615,29.371,16760832,16744448,284186,,6.43,-22.004,94.753,0,1,0,0,0,0,0,0,0,0
532,3,26,31.116784,29.679,29.621,16744448,16711680,284187,,6.43,-22.004,94.689,0,1,0,0,0,0,0,0,0,0
533,3,26,31.180144,29.742,29.621,16744448,16711680,284188,,6.43,-22.004,94.626,0,1,0,0,0,0,0,0,0,0
534,3,26,31.24396,29.806,29.621,16744448,16711680,284189,,6.43,-22.004,94.562,0,1,0,0,0,0,0,0,0,0
535,3,26,31.307624,29.87,29.621,16744448,16711680,284190,,6.43,-22.004,94.498,0,1,0,0,0,0,0,0,0,0
536,3,26,31.371144,29.933,29.871,16711680,16646144,284191,,6.43,-22.004,94.435,0,1,0,0,0,0,0,0,0,0
537,3,26,31.435184,29.997,29.871,16711680,16646144,284192,,6.43,-22.004,94.371,0,1,0,0,0,0,0,0,0,0
538,3,26,31.498568,30.061,29.871,16711680,16646144,284193,,6.43,-22.004,94.307,0,1,0,0,0,0,0,0,0,0
539,3,26,31.562352,30.124,30.121,16646144,16515072,284194,,6.43,-22.004,94.244,0,1,0,0,0,0,0,0,0,0
540,3,26,31.626016,30.188,30.121,16646144,16515072,284195,,6.43,-22.004,94.181,0,1,0,0,0,0,0,0,0,0
541,3,26,31.689416,30.251,30.121,16646144,16515072,284196,,6.43,-22.004,94.118,0,1,0,0,0,0,0,0,0,0
542,3,26,31.752808,30.315,30.121,16646144,16515072,284197,,6.43,-22.004,94.053,0,1,0,0,0,0,0,0,0,0
543,3,26,31.816808,30.379,30.371,16515072,16252928,284198,,6.43,-22.004,93.989,0,1,0,0,0,0,0,0,0,0
544,3,26,31.88032,30.442,30.371,16515072,16252928,284199,,6.43,-22.004,93.928,0,1,0,0,0,0,0,0,0,0
545,3,26,31.944144,30.506,30.371,16515072,16252928,284200,,6.43,-22.005,93.863,0,1,0,0,0,0,0,0,0,0
546,3,26,32.00804,30.57,30.371,16515072,16252928,284201,,6.43,-22.004,93.798,0,1,0,0,0,0,0,0,0,0
547,3,26,32.0714,30.633,30.621,16252928,15728640,284202,,6.43,-22.006,93.735,0,1,0,0,0,0,0,0,0,0
548,3,26,32.134784,30.696,30.621,16252928,15728640,284203,,6.43,-22.007,93.672,0,1,0,0,0,0,0,0,0,0
549,3,26,32.198712,30.76,30.621,16252928,15728640,284204,,6.43,-22.006,93.607,0,1,0,0,0,0,0,0,0,0
550,3,26,32.26256,30.824,30.621,16252928,15728640,284205,,6.43,-22.005,93.544,0,1,0,0,0,0,0,0,0,0
551,3,26,32.32608,30.887,30.87,15728640,14680064,284206,,6.43,-22.005,93.479,0,1,0,0,0,0,0,0,0,0
552,3,26,32.389704,30.951,30.87,15728640,14680064,284207,,6.43,-22.005,93.413,0,1,0,0,0,0,0,0,0,0
553,3,26,32.453304,31.014,30.87,15728640,14680064,284208,,6.43,-22.005,93.351,0,1,0,0,0,0,0,0,0,0
554,3,26,32.516792,31.078,30.87,15728640,14680064,284209,,6.43,-22.005,93.29,0,1,0,0,0,0,0,0,0,0
555,3,26,32.580368,31.141,31.12,14680064,12582912,284210,,6.43,-22.005,93.225,0,1,0,0,0,0,0,0,0,0
556,3,26,32.643856,31.205,31.12,14680064,12582912,284211,,6.43,-22.005,93.16,0,1,0,0,0,0,0,0,0,0
557,3,26,32.707216,31.268,31.12,14680064,12582912,284212,,6.43,-22.005,93.098,0,1,0,0,0,0,0,0,0,0
558,3,26,32.771496,31.332,31.12,14680064,12582912,284213,,6.43,-22.005,93.036,0,1,0,0,0,0,0,0,0,0
559,3,26,32.835296,31.396,31.37,12582912,8388608,284214,,6.43,-22.005,92.972,0,1,0,0,0,0,0,0,0,0
560,3,26,32.898832,31.46,31.37,12582912,8388608,284215,,6.43,-22.005,92.908,0,1,0,0,0,0,0,0,0,0
561,3,26,32.962288,31.523,31.37,12582912,8388608,284216,,6.43,-22.005,92.845,0,1,0,0,0,0,0,0,0,0
562,3,26,33.025904,31.587,31.37,12582912,8388608,284217,,6.43,-22.005,92.781,0,1,0,0,0,0,0,0,0,0
563,3,26,33.089432,31.651,31.624,8388608,0,284218,,6.43,-22.005,92.717,0,1,0,0,0,0,0,0,0,0
564,3,26,33.152952,31.715,31.624,8388608,0,284219,,6.43,-22.005,92.653,0,1,0,0,0,0,0,0,0,0
565,3,26,33.216568,31.778,31.624,8388608,0,284220,,6.43,-22.006,92.59,0,1,0,0,0,0,0,0,0,0
566,3,26,33.28008,31.841,31.624,8388608,0,284221,,6.43,-22.006,92.527,0,1,0,0,0,0,0,0,0,0
567,3,26,33.34352,31.905,31.87,0,0,284222,,6.43,-22.006,92.463,0,1,0,0,0,0,0,0,0,0
568,3,26,33.407688,31.97,31.87,0,0,284223,,6.43,-22.006,92.398,0,1,0,0,0,0,0,0,0,0
569,3,26,33.4714,32.033,31.87,0,0,284224,,6.43,-22.006,92.335,0,1,0,0,0,0,0,0,0,0
570,3,26,33.534904,32.097,31.87,0,0,284225,,6.43,-22.006,92.271,0,1,0,0,0,0,0,0,0,0
571,3,26,33.598584,32.161,31.87,0,0,284226,,6.43,-22.006,92.207,0,1,0,0,0,0,0,0,0,0
572,3,26,33.662024,32.224,31.87,0,0,284227,,6.43,-22.006,92.144,0,1,0,0,0,0,0,0,0,0
573,3,26,33.7256,32.287,31.87,0,0,284228,,6.43,-22.006,92.081,0,1,0,0,0,0,0,0,0,0
574,3,26,33.789208,32.351,31.87,0,0,284229,,6.43,-22.006,92.017,0,1,0,0,0,0,0,0,0,0
575,3,26,33.852672,32.414,31.87,0,0,284230,,6.43,-22.006,91.954,0,1,0,0,0,0,0,0,0,0
576,3,26,33.9162,32.478,31.87,0,0,284231,,6.43,-22.006,91.89,0,1,0,0,0,0,0,0,0,0
577,3,26,33.9798,32.541,31.87,0,0,284232,,6.43,-22.006,91.827,0,1,0,0,0,0,0,0,0,0
578,3,26,34.043888,32.605,31.87,0,0,284233,,6.43,-22.006,91.763,0,1,0,0,0,0,0,0,0,0
579,3,26,34.107568,32.669,31.87,0,0,284234,,6.43,-22.006,91.699,0,1,0,0,0,0,0,0,0,0
580,3,26,34.170928,32.732,31.87,0,0,284235,,6.43,-22.007,91.636,0,1,0,0,0,0,0,0,0,0
581,3,26,34.234416,32.795,31.87,0,0,284236,,6.43,-22.007,91.573,0,1,0,0,0,0,0,0,0,0
582,3,26,34.298496,32.859,31.87,0,0,284237,,6.43,-22.007,91.509,0,1,0,0,0,0,0,0,0,0
583,3,26,34.362016,32.923,31.87,0,0,284238,,6.43,-22.007,91.445,0,1,0,0,0,0,0,0,0,0
584,3,26,34.42552,32.987,31.87,0,0,284239,,6.43,-22.007,91.382,0,1,0,0,0,0,0,0,0,0
585,3,26,34.489088,33.05,31.87,0,0,284240,,6.43,-22.007,91.318,0,1,0,0,0,0,0,0,0,0
586,3,26,34.553,33.115,31.87,0,0,284241,,6.43,-22.007,91.252,0,1,0,0,0,0,0,0,0,0
587,3,26,34.61644,33.178,31.87,0,0,284242,,6.43,-22.007,91.189,0,1,0,0,0,0,0,0,0,0
588,3,26,34.68004,33.241,31.87,0,0,284243,,6.43,-22.007,91.127,0,1,0,0,0,0,0,0,0,0
589,3,26,34.7438,33.306,31.87,0,0,284244,,6.43,-22.007,91.062,0,1,0,0,0,0,0,0,0,0
590,3,26,34.80764,33.37,31.87,0,0,284245,,6.43,-22.007,90.997,0,1,0,0,0,0,0,0,0,0
591,3,26,34.871104,33.433,31.87,0,0,284246,,6.43,-22.007,90.933,0,1,0,0,0,0,0,0,0,0
592,3,26,34.934464,33.496,31.87,0,0,284247,,6.43,-22.007,90.871,0,1,0,0,0,0,0,0,0,0
593,3,26,34.998408,33.559,31.87,0,0,284248,,6.43,-22.007,90.809,0,1,0,0,0,0,0,0,0,0
594,3,26,35.062288,33.624,31.87,0,0,284249,,6.43,-22.007,90.744,0,1,0,0,0,0,0,0,0,0
595,3,26,35.125648,33.688,31.87,0,0,284250,,6.43,-22.007,90.68,0,1,0,0,0,0,0,0,0,0
596,3,26,35.189008,33.751,31.87,0,0,284251,,6.43,-22.007,90.617,0,1,0,0,0,0,0,0,0,0
597,3,26,35.252296,33.814,31.87,0,0,284252,,6.43,-22.007,90.554,0,1,0,0,0,0,0,0,0,0
598,3,26,35.316232,33.878,31.87,0,0,284253,,6.43,-22.007,90.49,0,1,0,0,0,0,0,0,0,0
599,3,26,35.379992,33.942,31.87,0,0,284254,,6.43,-22.008,90.426,0,1,0,0,0,0,0,0,0,0
600,3,26,35.443488,34.005,31.87,0,0,284255,,6.43,-22.008,90.363,0,1,0,0,0,0,0,0,0,0
601,3,26,35.507664,34.069,31.87,0,0,284256,,6.43,-22.008,90.299,0,1,0,0,0,0,0,0,0,0
602,3,26,35.571304,34.133,34.12,256,0,284257,,6.43,-22.008,90.235,0,1,0,0,0,0,0,0,0,0
603,3,26,35.634792,34.197,34.12,256,0,284258,,6.43,-22.008,90.171,0,1,0,0,0,0,0,0,0,0
604,3,26,35.6984,34.26,34.12,256,0,284259,,6.43,-22.008,90.108,0,1,0,0,0,0,0,0,0,0
605,3,26,35.761976,34.324,34.12,256,0,284260,,6.43,-22.008,90.044,0,1,0,0,0,0,0,0,0,0
606,3,26,35.825416,34.387,34.37,768,512,284261,,6.43,-22.008,89.981,0,1,0,0,0,0,0,0,0,0
607,3,26,35.888784,34.451,34.37,768,512,284262,,6.43,-22.008,89.917,0,1,0,0,0,0,0,0,0,0
608,3,26,35.95276,34.515,34.37,768,512,284263,,6.43,-22.008,89.852,0,1,0,0,0,0,0,0,0,0
609,3,26,36.016704,34.578,34.37,768,512,284264,,6.43,-22.008,89.789,0,1,0,0,0,0,0,0,0,0
610,3,26,36.080304,34.641,34.619,1792,1536,284265,,6.43,-22.008,89.727,0,1,0,0,0,0,0,0,0,0
611,3,26,36.144,34.705,34.619,1792,1536,284266,,6.43,-22.008,89.662,0,1,0,0,0,0,0,0,0,0
612,3,26,36.207464,34.768,34.619,1792,1536,284267,,6.43,-22.008,89.598,0,1,0,0,0,0,0,0,0,0
613,3,26,36.271,34.832,34.619,1792,1536,284268,,6.43,-22.008,89.535,0,1,0,0,0,0,0,0,0,0
614,3,26,36.334616,34.896,34.869,3840,3584,284269,,6.43,-22.008,89.471,0,1,0,0,0,0,0,0,0,0
615,3,26,36.398,34.959,34.869,3840,3584,284270,,6.43,-22.009,89.409,0,1,0,0,0,0,0,0,0,0
616,3,26,36.4616,35.023,34.869,3840,3584,284271,,6.43,-22.009,89.345,0,1,0,0,0,0,0,0,0,0
617,3,26,36.525136,35.086,34.869,3840,3584,284272,,6.43,-22.009,89.282,0,1,0,0,0,0,0,0,0,0
618,3,26,36.588752,35.15,35.119,7936,7680,284273,,6.43,-22.009,89.218,0,1,0,0,0,0,0,0,0,0
619,3,26,36.652272,35.213,35.119,7936,7680,284274,,6.43,-22.009,89.155,0,1,0,0,0,0,0,0,0,0
620,3,26,36.715832,35.277,35.119,7936,7680,284275,,6.43,-22.009,89.091,0,1,0,0,0,0,0,0,0,0
621,3,26,36.780096,35.341,35.119,7936,7680,284276,,6.43,-22.009,89.027,0,1,0,0,0,0,0,0,0,0
622,3,26,36.843864,35.405,35.369,16128,15872,284277,,6.43,-22.009,88.963,0,1,0,0,0,0,0,0,0,0
623,3,26,36.907456,35.468,35.369,16128,15872,284278,,6.43,-22.009,88.9,0,1,0,0,0,0,0,0,0,0
624,3,26,36.97108,35.532,35.369,16128,15872,284279,,6.43,-22.009,88.836,0,1,0,0,0,0,0,0,0,0
625,3,26,37.034592,35.596,35.369,16128,15872,284280,,6.43,-22.009,88.772,0,1,0,0,0,0,0,0,0,0
626,3,26,37.098032,35.659,35.619,32512,32256,284281,,6.43,-22.009,88.709,0,1,0,0,0,0,0,0,0,0
627,3,26,37.1616,35.723,35.619,32512,32256,284282,,6.43,-22.009,88.645,0,1,0,0,0,0,0,0,0,0
628,3,26,37.225296,35.786,35.619,32512,32256,284283,,6.43,-22.009,88.582,0,1,0,0,0,0,0,0,0,0
629,3,26,37.288856,35.85,35.619,32512,32256,284284,,6.43,-22.009,88.518,0,1,0,0,0,0,0,0,0,0
630,3,26,37.352296,35.914,35.869,65280,65024,284285,,6.43,-22.009,88.454,0,1,0,0,0,0,0,0,0,0
631,3,26,37.41592,35.978,35.869,65280,65024,284286,,6.43,-22.01,88.39,0,1,0,0,0,0,0,0,0,0
632,3,26,37.47944,36.041,35.869,65280,65024,284287,,6.43,-22.01,88.327,0,1,0,0,0,0,0,0,0,0
633,3,26,37.543232,36.105,35.869,65280,65024,284288,,6.43,-22.01,88.263,0,1,0,0,0,0,0,0,0,0
634,3,26,37.60724,36.169,36.119,130816,130560,284289,,6.43,-22.01,88.199,0,1,0,0,0,0,0,0,0,0
635,3,26,37.670608,36.233,36.119,130816,130560,284290,,6.43,-22.01,88.135,0,1,0,0,0,0,0,0,0,0
636,3,26,37.733888,36.296,36.119,130816,130560,284291,,6.43,-22.01,88.072,0,1,0,0,0,0,0,0,0,0
637,3,26,37.797744,36.36,36.119,130816,130560,284292,,6.43,-22.01,88.008,0,1,0,0,0,0,0,0,0,0
638,3,26,37.861592,36.424,36.369,261888,261632,284293,,6.43,-22.01,87.944,0,1,0,0,0,0,0,0,0,0
639,3,26,37.925096,36.487,36.369,261888,261632,284294,,6.43,-22.01,87.881,0,1,0,0,0,0,0,0,0,0
640,3,26,37.989176,36.551,36.369,261888,261632,284295,,6.43,-22.01,87.817,0,1,0,0,0,0,0,0,0,0
641,3,26,38.052672,36.615,36.369,261888,261632,284296,,6.43,-22.01,87.753,0,1,0,0,0,0,0,0,0,0
642,3,26,38.115984,36.678,36.619,524032,523776,284297,,6.43,-22.01,87.69,0,1,0,0,0,0,0,0,0,0
643,3,26,38.179608,36.742,36.619,524032,523776,284298,,6.43,-22.01,87.626,0,1,0,0,0,0,0,0,0,0
644,3,26,38.24364,36.806,36.619,524032,523776,284299,,6.429,-22.01,87.562,0,1,0,0,0,0,0,0,0,0
645,3,26,38.306928,36.869,36.619,524032,523776,284300,,6.429,-22.01,87.499,0,1,0,0,0,0,0,0,0,0
646,3,26,38.370352,36.932,36.869,1048320,1048064,284301,,6.429,-22.01,87.436,0,1,0,0,0,0,0,0,0,0
647,3,26,38.434216,36.996,36.869,1048320,1048064,284302,,6.429,-22.01,87.372,0,1,0,0,0,0,0,0,0,0
648,3,26,38.498104,37.059,36.869,1048320,1048064,284303,,6.429,-22.011,87.309,0,1,0,0,0,0,0,0,0,0
649,3,26,38.561464,37.123,37.119,2096896,2096640,284304,,6.429,-22.011,87.245,0,1,0,0,0,0,0,0,0,0
650,3,26,38.624824,37.186,37.119,2096896,2096640,284305,,6.429,-22.011,87.182,0,1,0,0,0,0,0,0,0,0
651,3,26,38.688928,37.25,37.119,2096896,2096640,284306,,6.429,-22.011,87.118,0,1,0,0,0,0,0,0,0,0
652,3,26,38.752544,37.314,37.119,2096896,2096640,284307,,6.429,-22.011,87.054,0,1,0,0,0,0,0,0,0,0
653,3,26,38.815912,37.377,37.368,4194048,4193792,284308,,6.429,-22.011,86.99,0,1,0,0,0,0,0,0,0,0
654,3,26,38.87944,37.441,37.368,4194048,4193792,284309,,6.429,-22.011,86.926,0,1,0,0,0,0,0,0,0,0
655,3,26,38.94336,37.505,37.368,4194048,4193792,284310,,6.429,-22.011,86.862,0,1,0,0,0,0,0,0,0,0
656,3,26,39.006864,37.569,37.368,4194048,4193792,284311,,6.429,-22.011,86.798,0,1,0,0,0,0,0,0,0,0
657,3,26,39.070312,37.631,37.618,8388352,8388096,284312,,6.429,-22.011,86.736,0,1,0,0,0,0,0,0,0,0
658,3,26,39.133864,37.695,37.618,8388352,8388096,284313,,6.429,-22.011,86.673,0,1,0,0,0,0,0,0,0,0
659,3,26,39.197888,37.759,37.618,8388352,8388096,284314,,6.429,-22.011,86.609,0,1,0,0,0,0,0,0,0,0
660,3,26,39.261424,37.822,37.618,8388352,8388096,284315,,6.429,-22.011,86.546,0,1,0,0,0,0,0,0,0,0
661,3,26,39.324736,37.886,37.868,16776960,16776704,284316,,6.429,-22.011,86.482,0,1,0,0,0,0,0,0,0,0
662,3,26,39.388472,37.95,37.868,16776960,16776704,284317,,6.429,-22.011,86.418,0,1,0,0,0,0,0,0,0,0
663,3,26,39.45232,38.014,37.868,16776960,16776704,284318,,6.429,-22.011,86.354,0,1,0,0,0,0,0,0,0,0
664,3,26,39.515832,38.078,37.868,16776960,16776704,284319,,6.429,-22.012,86.29,0,1,0,0,0,0,0,0,0,0
665,3,26,39.579912,38.142,37.868,16776960,16776704,284320,,6.429,-22.013,86.226,0,1,0,0,0,0,0,0,0,0
666,3,26,39.643408,38.205,37.868,16776960,16776704,284321,,6.429,-22.013,86.163,0,1,0,0,0,0,0,0,0,0
